,ein,strein,name,sub_name,city,state,ntee_code,raw_ntee_code,subseccd,has_subseccd,have_filings,have_extracts,have_pdfs,score
94,831891981,83-1891981,ARS MEDICA INC,ARS MEDICA INC,BALTIMORE,MD,A23,A23,3,True,,,,19.104507
95,521394413,52-1394413,ASCENSION HOMES INC,ASCENSION HOMES INC,BALTIMORE,MD,F33Z,F33Z,3,True,,,,19.104507
96,520786957,52-0786957,ASSOCIATED BUILDERS & CONTRACTORS INC,ASSOCIATED BUILDERS & CONTRACTORS INC ,BALTIMORE,MD,,,6,True,,,,19.104507
97,260038510,26-0038510,ASSOCIATED RESOURCES CENTER INCORPORATED,ASSOCIATED RESOURCES CENTER INCORPORATED,BALTIMORE,MD,Q33,Q33,3,True,,,,19.104507
98,223454231,22-3454231,ASSOCIATION FOR COMPUTING MACHINERY,ASSOCIATION FOR COMPUTING MACHINERY ,BALTIMORE,MD,,,3,True,,,,19.104507
99,42620853,04-2620853,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC ,BALTIMORE,MD,E72C,E72C,3,True,,,,19.104507
0,237429149,23-7429149,ASSOCIATION OF OPERATING ROOM NURSES INC,ASSOCIATION OF OPERATING ROOM NURSES INC ,BALTIMORE,MD,,,6,True,,,,19.104507
1,471877336,47-1877336,ASSOCIATION OF PROFESSIONAL RESEARCHERS FOR ADVANCEMENT,ASSOCIATION OF PROFESSIONAL RESEARCHERS FOR ADVANCEMENT ,BALTIMORE,MD,,,6,True,,,,19.104507
2,581620699,58-1620699,ASSOCIATION OF UNIVERSITY CARDIOLOGISTS INC,ASSOCIATION OF UNIVERSITY CARDIOLOGISTS INC,BALTIMORE,MD,,,3,True,,,,19.104507
3,30547060,03-0547060,AUDREY HERMAN SPOTLIGHTERS THEATRE INC,AUDREY HERMAN SPOTLIGHTERS THEATRE INC ,BALTIMORE,MD,A65,A65,3,True,,,,19.104507
4,521473851,52-1473851,AUGSBURG LUTHERAN VILLAGE INC,AUGSBURG LUTHERAN VILLAGE INC,BALTIMORE,MD,L220,L220,3,True,,,,19.104507
5,521970181,52-1970181,AUNT HATTIES PLACE INC,AUNT HATTIES PLACE INC,BALTIMORE,MD,P70,P70,3,True,,,,19.104507
6,521864361,52-1864361,AUTISM SOCIETY OF AMERICA,AUTISM SOCIETY OF AMERICA ,BALTIMORE,MD,G84,G84,3,True,,,,19.104507
7,861614598,86-1614598,AWAKENING THROUGH RACE INTERSECTIONALITY AND SOCIAL EQUIT,AWAKENING THROUGH RACE INTERSECTIONALITY AND SOCIAL EQUIT,BALTIMORE,MD,R22,R22,3,True,,,,19.104507
8,920452965,92-0452965,B & L COMMUNITY DEVELOPMENT CORPORATION,B & L COMMUNITY DEVELOPMENT CORPORATION,BALTIMORE,MD,J22,J22,3,True,,,,19.104507
9,842676132,84-2676132,B MOM INCORPORATED,B MOM INCORPORATED,BALTIMORE,MD,E70,E70,3,True,,,,19.104507
10,844102164,84-4102164,B-MORE BEAUTIFUL HOMES INC,B-MORE BEAUTIFUL HOMES INC,BALTIMORE,MD,B90,B90,3,True,,,,19.104507
11,520973067,52-0973067,BABE RUTH BIRTHPLACE FOUNDATION INC,BABE RUTH BIRTHPLACE FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,19.104507
12,843093646,84-3093646,BACK RIVER FOUNDATION INC,BACK RIVER FOUNDATION INC,BALTIMORE,MD,C60,C60,3,True,,,,19.104507
13,843528011,84-3528011,BACKYARD BASECAMP INC,BACKYARD BASECAMP INC,BALTIMORE,MD,B99,B99,3,True,,,,19.104507
14,522177371,52-2177371,BAIS ALEF INC,BAIS ALEF INC,BALTIMORE,MD,B99,B99,3,True,,,,19.104507
15,464939110,46-4939110,BALTIMORES PROMISE INC,BALTIMORES PROMISE INC,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
16,800296655,80-0296655,BARAKA WORSHIP CENTER,BARAKA WORSHIP CENTER ,BALTIMORE,MD,X20,X20,3,True,,,,19.104507
17,881508153,88-1508153,BASEBALL ACADEMIA CORP,BASEBALL ACADEMIA CORP,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
18,852540275,85-2540275,BCOS OF HEAVEN,BCOS OF HEAVEN,BALTIMORE,MD,X19,X19,3,True,,,,19.104507
19,521913871,52-1913871,BE OUR GUEST LTD,BE OUR GUEST LTD,BALTIMORE,MD,P70Z,P70Z,3,True,,,,19.104507
20,850621516,85-0621516,BEAUTY SCHOLARS,BEAUTY SCHOLARS,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
21,843370035,84-3370035,BEHIND THE SMILE-SUPPORTING MENTAL ILLNESS LIFETIME EFFECTS,BEHIND THE SMILE-SUPPORTING MENTAL ILLNESS LIFETIME EFFECTS,BALTIMORE,MD,F01,F01,3,True,,,,19.104507
22,521258672,52-1258672,BEN AND ESTHER ROSENBLOOM FOUNDATION INC,BEN AND ESTHER ROSENBLOOM FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,19.104507
23,842078939,84-2078939,BENEVOLENT BUBBLES INC,BENEVOLENT BUBBLES INC,BALTIMORE,MD,F99,F99,3,True,,,,19.104507
24,521009445,52-1009445,BETH AM SYNAGOGUE,BETH AM SYNAGOGUE,BALTIMORE,MD,,,3,True,,,,19.104507
25,814129298,81-4129298,BETH HASHEM CAMP,BETH HASHEM CAMP ,BALTIMORE,MD,X30,X30,3,True,,,,19.104507
26,520683907,52-0683907,BETHEL ASSEMBLY OF GOD,BETHEL ASSEMBLY OF GOD,BALTIMORE,MD,,,3,True,,,,19.104507
27,30426836,03-0426836,BETHLEHEM A M E CHURCH,BETHLEHEM A M E CHURCH,BALTIMORE,MD,X21,X21,3,True,,,,19.104507
28,820577531,82-0577531,BETHLEHEM BAPTIST CHURCH,BETHLEHEM BAPTIST CHURCH,BALTIMORE,MD,X200,X200,3,True,,,,19.104507
29,474863945,47-4863945,BEUNSUNG INCORPORATED,BEUNSUNG INCORPORATED,BALTIMORE,MD,P20,P20,3,True,,,,19.104507
30,883459070,88-3459070,BEVERLY HILLS IMPROVEMENT ASSOCIATION INC,BEVERLY HILLS IMPROVEMENT ASSOCIATION INC,BALTIMORE,MD,S22,S22,3,True,,,,19.104507
31,900946557,90-0946557,BEYOND THE CHAIR INC,BEYOND THE CHAIR INC ,BALTIMORE,MD,F60,F60,3,True,,,,19.104507
32,526074260,52-6074260,BIBLE COMMUNITY CHURCH,BIBLE COMMUNITY CHURCH,BALTIMORE,MD,,,3,True,,,,19.104507
33,232480272,23-2480272,BIBLE COVENANT CHRISTIAN CHURCH INC,BIBLE COVENANT CHRISTIAN CHURCH INC,BALTIMORE,MD,,,3,True,,,,19.104507
34,522137199,52-2137199,BIKE MARYLAND INC,BIKE MARYLAND INC,BALTIMORE,MD,P20,P20,3,True,,,,19.104507
35,853732535,85-3732535,BILLIONAIRE MOMS INC,BILLIONAIRE MOMS INC,BALTIMORE,MD,S43,S43,3,True,,,,19.104507
36,880803776,88-0803776,BINYAN YISROEL INC,BINYAN YISROEL INC,BALTIMORE,MD,B24,B24,3,True,,,,19.104507
37,844459562,84-4459562,BIT HOLDINGS EIGHTY INC,BIT HOLDINGS EIGHTY INC,BALTIMORE,MD,Y11,Y11,2,True,,,,19.104507
38,471256046,47-1256046,BIT HOLDINGS SEVENTY-TWO INC,BIT HOLDINGS SEVENTY-TWO INC,BALTIMORE,MD,W11,W11,2,True,,,,19.104507
39,521708780,52-1708780,BLACK CHERRY INC,BLACK CHERRY INC,BALTIMORE,MD,A650,A650,3,True,,,,19.104507
40,823716788,82-3716788,BLACK GIRLS UNSCRIPTED INC,BLACK GIRLS UNSCRIPTED INC,BALTIMORE,MD,A30,A30,3,True,,,,19.104507
41,263720346,26-3720346,BLACK IS A COLOR,BLACK IS A COLOR,BALTIMORE,MD,A54,A54,3,True,,,,19.104507
42,521359540,52-1359540,BLACK MENTAL HEALTH ALLIANCE FOR EDUCATION AND CONSULTATION INC,BLACK MENTAL HEALTH ALLIANCE FOR EDUCATION AND CONSULTATION INC,BALTIMORE,MD,F80Z,F80Z,3,True,,,,19.104507
43,861343086,86-1343086,BLU PROGRESSIVE FOUNDATION,BLU PROGRESSIVE FOUNDATION,BALTIMORE,MD,F32,F32,3,True,,,,19.104507
44,843803292,84-3803292,BLUPRINT COLLECTIVE INC,BLUPRINT COLLECTIVE INC,BALTIMORE,MD,B90,B90,3,True,,,,19.104507
45,824459667,82-4459667,BMORE EMPOWERED INC,BMORE EMPOWERED INC,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
46,814111238,81-4111238,BMORE LATINA,BMORE LATINA,BALTIMORE,MD,P84,P84,3,True,,,,19.104507
47,822875179,82-2875179,BMORE U MENTORING SCHOLARSHIP INC,BMORE U MENTORING SCHOLARSHIP INC,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
48,520618349,52-0618349,BNAI JACOB SHAAREI ZION CONGREGATION INC,BNAI JACOB SHAAREI ZION CONGREGATION INC,BALTIMORE,MD,X20,X20,3,True,,,,19.104507
49,853546392,85-3546392,BOARD ROOM CHESS INC,BOARD ROOM CHESS INC,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
50,823446996,82-3446996,BOLTON HILL COMMUNITY ASSOCIATION,BOLTON HILL COMMUNITY ASSOCIATION,BALTIMORE,MD,S22,S22,3,True,,,,19.104507
51,522272672,52-2272672,BOLTON PARK NEIGHBORS INC,BOLTON PARK NEIGHBORS INC,BALTIMORE,MD,S22,S22,3,True,,,,19.104507
52,260389197,26-0389197,BRAIN TARGETED TEACHING INSTITUTEINC,BRAIN TARGETED TEACHING INSTITUTEINC,BALTIMORE,MD,B90,B90,3,True,,,,19.104507
53,521534389,52-1534389,BREAD OF LIFE TABERNACLE SEMERON MINISTRIES,BREAD OF LIFE TABERNACLE SEMERON MINISTRIES,BALTIMORE,MD,,,3,True,,,,19.104507
54,311555883,31-1555883,BRENDA BROWN-LIPITZ FAMILY FOUNDATION INC,BRENDA BROWN-LIPITZ FAMILY FOUNDATION INC,BALTIMORE,MD,,,3,True,,,,19.104507
55,474973317,47-4973317,BRIDGING SERVICE GAPS INC,BRIDGING SERVICE GAPS INC,BALTIMORE,MD,P01,P01,3,True,,,,19.104507
56,881243506,88-1243506,BRIGHTER HAVEN FOUNDATION,BRIGHTER HAVEN FOUNDATION,BALTIMORE,MD,F20,F20,3,True,,,,19.104507
57,473007764,47-3007764,BRITTANY K BOOKER FOUNDATION INC,BRITTANY K BOOKER FOUNDATION INC,BALTIMORE,MD,B82,B82,3,True,,,,19.104507
58,461592872,46-1592872,BROAD STRIPES BRIGHT STARS INC,BROAD STRIPES BRIGHT STARS INC,BALTIMORE,MD,,,0,False,,,,19.104507
59,10912891,01-0912891,BROWN ADVISORY CHARITABLE FOUNDATION INC,BROWN ADVISORY CHARITABLE FOUNDATION INC,BALTIMORE,MD,T20,T20,3,True,,,,19.104507
60,237121084,23-7121084,BRYN MAWR SCHOOL ALUMNAE ASSOCIATION,BRYN MAWR SCHOOL ALUMNAE ASSOCIATION,BALTIMORE,MD,B84,B84,3,True,,,,19.104507
61,526034781,52-6034781,BUCKINGHAM SCHOOL OF FREDERICK COUNTY MARYLAND,BUCKINGHAM SCHOOL OF FREDERICK COUNTY MARYLAND,BALTIMORE,MD,,,3,True,,,,19.104507
62,274032526,27-4032526,BUDDY FOUNDATION INC,BUDDY FOUNDATION INC,BALTIMORE,MD,T22,T22,3,True,,,,19.104507
63,862756764,86-2756764,BUILD-A-TECH INCUBATOR & WORKSPACE,BUILD-A-TECH INCUBATOR & WORKSPACE,BALTIMORE,MD,U40,U40,3,True,,,,19.104507
64,475141610,47-5141610,BUILDING RESTORING & AIDING VETERANS EVERYWHERE,BUILDING RESTORING & AIDING VETERANS EVERYWHERE,BALTIMORE,MD,K35,K35,3,True,,,,19.104507
65,311654318,31-1654318,BURRELLS SPIRITUAL PSYCHOLOGY MINISTRY INC,BURRELLS SPIRITUAL PSYCHOLOGY MINISTRY INC,BALTIMORE,MD,X20,X20,3,True,,,,19.104507
66,366891454,36-6891454,C PAUL JOHNSON FAMILY CHARITABLE FDN,C PAUL JOHNSON FAMILY CHARITABLE FDN,BALTIMORE,MD,,,0,False,,,,19.104507
67,300026550,30-0026550,CALLED OUT GOSPEL CHURCH,CALLED OUT GOSPEL CHURCH,BALTIMORE,MD,,,3,True,,,,19.104507
68,862327541,86-2327541,CALMING LEAF FOUNDATION,CALMING LEAF FOUNDATION,BALTIMORE,MD,K20,K20,3,True,,,,19.104507
69,520819092,52-0819092,CAMP FARTHEST OUT INC,CAMP FARTHEST OUT INC,BALTIMORE,MD,,,3,True,,,,19.104507
70,200128588,20-0128588,CAMP HARAMBEE-THE PEOPLE,CAMP HARAMBEE-THE PEOPLE,BALTIMORE,MD,N20,N20,3,True,,,,19.104507
71,521101309,52-1101309,CAMP LOUISE CIRCLE FUND INC,CAMP LOUISE CIRCLE FUND INC,BALTIMORE,MD,,,3,True,,,,19.104507
72,521805835,52-1805835,CANAAN CHRISTIAN CHURCH DEFENDERS OF FAITH,CANAAN CHRISTIAN CHURCH DEFENDERS OF FAITH,BALTIMORE,MD,,,3,True,,,,19.104507
73,270469401,27-0469401,CANONSBURG CORPORATION,CANONSBURG CORPORATION ,BALTIMORE,MD,,,7,True,,,,19.104507
74,473564843,47-3564843,CAPITAL ROYAL CONGRESS INTERNATIONAL INC,CAPITAL ROYAL CONGRESS INTERNATIONAL INC,BALTIMORE,MD,Q33,Q33,3,True,,,,19.104507
75,881010405,88-1010405,CARAVAN NETWORK INCORPORATED,CARAVAN NETWORK INCORPORATED,BALTIMORE,MD,E99,E99,3,True,,,,19.104507
76,471245553,47-1245553,CARE COORDINATION SERVICES INC,CARE COORDINATION SERVICES INC,BALTIMORE,MD,P01,P01,3,True,,,,19.104507
77,843606123,84-3606123,CARING HANDS FOUNDATION CORP,CARING HANDS FOUNDATION CORP ,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
78,871293141,87-1293141,CARING THROUGH THE SPIRITUAL EYE INC,CARING THROUGH THE SPIRITUAL EYE INC,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
79,205912050,20-5912050,CARL M WOOLFORD FOUNDATION INC,CARL M WOOLFORD FOUNDATION INC,BALTIMORE,MD,T30,T30,3,True,,,,19.104507
80,464641163,46-4641163,CARROLL SCHOOL OF DANCE INC,CARROLL SCHOOL OF DANCE INC,BALTIMORE,MD,A62,A62,3,True,,,,19.104507
81,300117981,30-0117981,CARTER MEMORIAL COMMUNITY OUTREACH CENTER INC,CARTER MEMORIAL COMMUNITY OUTREACH CENTER INC,BALTIMORE,MD,P30,P30,3,True,,,,19.104507
82,882921993,88-2921993,CASA BELEN,CASA BELEN,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
83,843642332,84-3642332,CASA DE ORACION Y AVIVAMIENTO,CASA DE ORACION Y AVIVAMIENTO,BALTIMORE,MD,X20,X20,3,True,,,,19.104507
84,521807935,52-1807935,CAT RESCUE OF MARYLAND INC,CAT RESCUE OF MARYLAND INC,BALTIMORE,MD,D200,D200,3,True,,,,19.104507
85,520607978,52-0607978,CATHEDRAL CHURCH OF THE INCARNATION,CATHEDRAL CHURCH OF THE INCARNATION,BALTIMORE,MD,,,3,True,,,,19.104507
86,473335842,47-3335842,CATHERINES FAMILY AND YOUTH SERVICES INC,CATHERINES FAMILY AND YOUTH SERVICES INC,BALTIMORE,MD,P28,P28,3,True,,,,19.104507
87,522015190,52-2015190,CATHOLIC DAUGHTERS OF THE AMERICAS,CATHOLIC DAUGHTERS OF THE AMERICAS ,BALTIMORE,MD,,,3,True,,,,19.104507
88,521224493,52-1224493,CCBC ESSEX FOUNDATION INC,CCBC ESSEX FOUNDATION INC,BALTIMORE,MD,B41I,B41I,3,True,,,,19.104507
89,262824988,26-2824988,CEEZEK FOUNDATION INC,CEEZEK FOUNDATION INC,BALTIMORE,MD,,,0,False,,,,19.104507
90,520744656,52-0744656,CENTER CLUB INC,CENTER CLUB INC,BALTIMORE,MD,,,7,True,,,,19.104507
91,863826927,86-3826927,CENTER FOR CHRISTIANITY AND PUBLIC LIFE,CENTER FOR CHRISTIANITY AND PUBLIC LIFE,BALTIMORE,MD,X20,X20,3,True,,,,19.104507
92,841637511,84-1637511,CENTER FOR COMMUNITY INTEGRATION INC,CENTER FOR COMMUNITY INTEGRATION INC,BALTIMORE,MD,P70,P70,3,True,,,,19.104507
93,522350712,52-2350712,CENTER FOR HEALTH AND EDUCATION ENHANCEMENT INC,CENTER FOR HEALTH AND EDUCATION ENHANCEMENT INC,BALTIMORE,MD,E70,E70,3,True,,,,19.104507
94,472895175,47-2895175,CENTER FOR HEALTHCARE INNOVATION INC,CENTER FOR HEALTHCARE INNOVATION INC,BALTIMORE,MD,P20,P20,3,True,,,,19.104507
95,520591707,52-0591707,CENTER FOR JEWISH EDUCATION INC,CENTER FOR JEWISH EDUCATION INC,BALTIMORE,MD,,,3,True,,,,19.104507
96,274649060,27-4649060,CENTER FOR REMARKABLE WOMEN,CENTER FOR REMARKABLE WOMEN,BALTIMORE,MD,P19,P19,3,True,,,,19.104507
97,770710204,77-0710204,CENTER FOR URBAN FAMILIES FUND INC,CENTER FOR URBAN FAMILIES FUND INC,BALTIMORE,MD,P11,P11,3,True,,,,19.104507
98,521470581,52-1470581,CENTRAL CHRISTIAN ASSEMBLY OF GOD,CENTRAL CHRISTIAN ASSEMBLY OF GOD,BALTIMORE,MD,,,3,True,,,,19.104507
99,824671101,82-4671101,CHALLENGE 2 CHANGE INC,CHALLENGE 2 CHANGE INC,BALTIMORE,MD,O50,O50,3,True,,,,19.104507
0,521798448,52-1798448,CHAMBER JAZZ SOCIETY INC,CHAMBER JAZZ SOCIETY INC,BALTIMORE,MD,A6CZ,A6CZ,3,True,,,,19.104507
1,861464064,86-1464064,CHANGE & GROWTH ENRICHMENT WELLNESS PROGRAM,CHANGE & GROWTH ENRICHMENT WELLNESS PROGRAM,BALTIMORE,MD,P30,P30,3,True,,,,19.104507
2,270779325,27-0779325,CHARLES A AND LOIS H MILLER FOUNDATION,CHARLES A AND LOIS H MILLER FOUNDATION,BALTIMORE,MD,T22,T22,3,True,,,,19.104507
3,522272852,52-2272852,CHARLES STREET DEVELOPMENT CORPORATION,CHARLES STREET DEVELOPMENT CORPORATION,BALTIMORE,MD,S31,S31,3,True,,,,19.104507
4,844791286,84-4791286,CHARM CITY CHESS CLUB,CHARM CITY CHESS CLUB,BALTIMORE,MD,N50,N50,3,True,,,,19.104507
5,311576957,31-1576957,CHARM CITY HOUSING ASSOCIATES INC,CHARM CITY HOUSING ASSOCIATES INC,BALTIMORE,MD,P73Z,P73Z,3,True,,,,19.104507
6,461116883,46-1116883,CHASE BREXTON REALTY INC,CHASE BREXTON REALTY INC,BALTIMORE,MD,T30,T30,3,True,,,,19.104507
7,263435681,26-3435681,CHEDER CHABAD INC,CHEDER CHABAD INC,BALTIMORE,MD,X30,X30,3,True,,,,19.104507
8,882536569,88-2536569,CHERUBIM AND SERAPHIM CHURCH OF CHRIST CHRIST WAY,CHERUBIM AND SERAPHIM CHURCH OF CHRIST CHRIST WAY,BALTIMORE,MD,X20,X20,3,True,,,,19.104507
9,464591590,46-4591590,CHESAPEAKE BASEBALL ASSOCIATION INC,CHESAPEAKE BASEBALL ASSOCIATION INC,BALTIMORE,MD,P20,P20,3,True,,,,19.104507
10,651186626,65-1186626,CHESAPEAKE BAY SOCIETY OF PERIANESTHESIA NURSES,CHESAPEAKE BAY SOCIETY OF PERIANESTHESIA NURSES,BALTIMORE,MD,E90,E90,3,True,,,,19.104507
11,870691846,87-0691846,CHESAPEAKE PAGAN COMMUNITY,CHESAPEAKE PAGAN COMMUNITY,BALTIMORE,MD,X99,X99,3,True,,,,19.104507
12,475369358,47-5369358,CHI PHI FRATERNITY INC,CHI PHI FRATERNITY INC ,BALTIMORE,MD,,,7,True,,,,19.104507
13,471095684,47-1095684,CHILDRENS GUILD LTD,CHILDRENS GUILD LTD,BALTIMORE,MD,B28,B28,3,True,,,,19.104507
14,311770525,31-1770525,CHILDRENS PLAYHOUSE OF MARYLAND INC,CHILDRENS PLAYHOUSE OF MARYLAND INC,BALTIMORE,MD,A65,A65,3,True,,,,19.104507
15,521749479,52-1749479,CHILDRENS ROADS TO RECOVERY INC,CHILDRENS ROADS TO RECOVERY INC,BALTIMORE,MD,H20Z,H20Z,3,True,,,,19.104507
16,521796571,52-1796571,CHIME FOUNDATION INCORPORATED,CHIME FOUNDATION INCORPORATED,BALTIMORE,MD,P120,P120,3,True,,,,19.104507
17,541691952,54-1691952,CHIMES VIRGINIA INC,CHIMES VIRGINIA INC,BALTIMORE,MD,P80,P80,3,True,,,,19.104507
18,270610900,27-0610900,CHLOE FOUNDATION INC,CHLOE FOUNDATION INC,BALTIMORE,MD,P20,P20,3,True,,,,19.104507
19,843441003,84-3441003,CHOICE IS HEALTH INC,CHOICE IS HEALTH INC,BALTIMORE,MD,K99,K99,3,True,,,,19.104507
20,237337225,23-7337225,CHRIST HOLY TEMPLE CHURCH OF TRUTH,CHRIST HOLY TEMPLE CHURCH OF TRUTH,BALTIMORE,MD,,,3,True,,,,19.104507
21,520902453,52-0902453,CHRIST LUTHERAN CHURCH,CHRIST LUTHERAN CHURCH,BALTIMORE,MD,,,3,True,,,,19.104507
22,522276749,52-2276749,CHRIST POWER CHURCH AND MINISTRIES,CHRIST POWER CHURCH AND MINISTRIES,BALTIMORE,MD,,,3,True,,,,19.104507
23,202307730,20-2307730,CHRIST THE GOOD SHEPHERD MINISTRIES INCORPORATION,CHRIST THE GOOD SHEPHERD MINISTRIES INCORPORATION,BALTIMORE,MD,X21,X21,3,True,,,,19.104507
24,310843320,31-0843320,CHRIST UNITED METHODIST CHURCH,CHRIST UNITED METHODIST CHURCH,BALTIMORE,OH,,,3,True,,,,19.104507
25,521253699,52-1253699,CHRISTIAN BELIEVERS ASSEMBLY,CHRISTIAN BELIEVERS ASSEMBLY,BALTIMORE,MD,,,3,True,,,,19.104507
26,842455943,84-2455943,CHRISTIAN CHILD CARE AND RESEARCH INC,CHRISTIAN CHILD CARE AND RESEARCH INC,BALTIMORE,MD,P05,P05,3,True,,,,19.104507
27,521758409,52-1758409,CHRISTIAN FELLOWSHIP BIBLE CHURCH INC,CHRISTIAN FELLOWSHIP BIBLE CHURCH INC,BALTIMORE,MD,X99Z,X99Z,3,True,,,,19.104507
28,521239733,52-1239733,CHRISTIAN UNITY TEMPLE CHRISTIAN COMMUNITY CHURCH INC,CHRISTIAN UNITY TEMPLE CHRISTIAN COMMUNITY CHURCH INC,BALTIMORE,MD,,,3,True,,,,19.104507
29,521972553,52-1972553,CHRISTLIFE INC,CHRISTLIFE INC,BALTIMORE,MD,,,3,True,,,,19.104507
30,811869757,81-1869757,CHRISTOPHER PLACE ALUMNI ASSOCIATION INC,CHRISTOPHER PLACE ALUMNI ASSOCIATION INC,BALTIMORE,MD,T50,T50,3,True,,,,19.104507
31,526062879,52-6062879,CHURCH OF GOD IN CHRIST JESUS APOSTOLIC INC,CHURCH OF GOD IN CHRIST JESUS APOSTOLIC INC,BALTIMORE,MD,,,3,True,,,,19.104507
32,526064436,52-6064436,CHURCH OF GOOD SHEPHERD CHRISTIAN WORKERS INC,CHURCH OF GOOD SHEPHERD CHRISTIAN WORKERS INC,BALTIMORE,MD,,,3,True,,,,19.104507
33,521367120,52-1367120,CHURCH OF ST KATHERINE OF ALEXANDRIA,CHURCH OF ST KATHERINE OF ALEXANDRIA,BALTIMORE,MD,,,3,True,,,,19.104507
34,520665271,52-0665271,CHURCH OF ST MICHAEL & ALL ANGELS,CHURCH OF ST MICHAEL & ALL ANGELS,BALTIMORE,MD,,,3,True,,,,19.104507
35,526015670,52-6015670,CHURCH OF THE ADVENT FEDERAL HILL,CHURCH OF THE ADVENT FEDERAL HILL,BALTIMORE,MD,,,3,True,,,,19.104507
36,520747600,52-0747600,CHURCH OF THE GUARDIAN ANGEL,CHURCH OF THE GUARDIAN ANGEL,BALTIMORE,MD,,,3,True,,,,19.104507
37,520625830,52-0625830,CHURCH OF THE NATIVITY CEDARCROFT,CHURCH OF THE NATIVITY CEDARCROFT,BALTIMORE,MD,,,3,True,,,,19.104507
38,237387927,23-7387927,CHURCH OF THE RESURRECTION,CHURCH OF THE RESURRECTION,BALTIMORE,MD,,,3,True,,,,19.104507
39,475308731,47-5308731,CITY CHURCH PRESBYTERIAN,CITY CHURCH PRESBYTERIAN,BALTIMORE,MD,,,3,True,,,,19.104507
40,861214348,86-1214348,CITY SANCTUARY OUTREACH CENTER INC,CITY SANCTUARY OUTREACH CENTER INC,BALTIMORE,MD,S99,S99,3,True,,,,19.104507
41,850814898,85-0814898,CITY VIEW AT MCCULLOH RESIDENT COUNCIL INC,CITY VIEW AT MCCULLOH RESIDENT COUNCIL INC,BALTIMORE,MD,P81,P81,3,True,,,,19.104507
42,473221136,47-3221136,CITYWIDE GOLDSTARZ MARCHING BAND INC,CITYWIDE GOLDSTARZ MARCHING BAND INC,BALTIMORE,MD,A6C,A6C,3,True,,,,19.104507
43,521960379,52-1960379,CLOVILLE HOMES INC,CLOVILLE HOMES INC,BALTIMORE,MD,L80,L80,3,True,,,,19.104507
44,882048348,88-2048348,COFFINBERGER NETWORK INC,COFFINBERGER NETWORK INC,BALTIMORE,MD,T50,T50,3,True,,,,19.104507
45,522132501,52-2132501,COLUMBIA EXPRESS INC,COLUMBIA EXPRESS INC,BALTIMORE,MD,N40,N40,3,True,,,,19.104507
46,872866078,87-2866078,COMFY CARE HOME III,COMFY CARE HOME III,BALTIMORE,MD,P99,P99,3,True,,,,19.104507
47,854098965,85-4098965,COMMENCEMENT INC,COMMENCEMENT INC,BALTIMORE,MD,T21,T21,3,True,,,,19.104507
48,521257952,52-1257952,COMMUNITY CAPITAL OF MARYLAND INC,COMMUNITY CAPITAL OF MARYLAND INC,BALTIMORE,MD,L20I,L20I,3,True,,,,19.104507
49,522004153,52-2004153,COMMUNITY DEVELOPMENT VENTURES INC,COMMUNITY DEVELOPMENT VENTURES INC,BALTIMORE,MD,O53,O53,3,True,,,,19.104507
50,364677167,36-4677167,COMMUNITY HOUSING DEVELOPMENT CORP,COMMUNITY HOUSING DEVELOPMENT CORP,BALTIMORE,MD,L20,L20,3,True,,,,19.104507
51,521577696,52-1577696,COMMUNITY INITIATIVES INCORPORATED,COMMUNITY INITIATIVES INCORPORATED,BALTIMORE,MD,S20,S20,3,True,,,,19.104507
52,824794252,82-4794252,COMMUNITY INVESTMENT PROJECT INC,COMMUNITY INVESTMENT PROJECT INC,BALTIMORE,MD,L20,L20,3,True,,,,19.104507
53,541552497,54-1552497,COMMUNITY OUTREACH EMERGENCY FOOD CENTER INC,COMMUNITY OUTREACH EMERGENCY FOOD CENTER INC,BALTIMORE,MD,P20Z,P20Z,3,True,,,,19.104507
54,832911011,83-2911011,CONGREGATION AISH KODESH,CONGREGATION AISH KODESH,BALTIMORE,MD,X30,X30,3,True,,,,19.104507
55,521825985,52-1825985,CONGREGATION BEIT YAAKOV,CONGREGATION BEIT YAAKOV,BALTIMORE,MD,X30,X30,3,True,,,,19.104507
56,521361689,52-1361689,CONGREGATION OHR HAMIZRACH INCORPORATED,CONGREGATION OHR HAMIZRACH INCORPORATED,BALTIMORE,MD,,,3,True,,,,19.104507
57,522230229,52-2230229,CONSORTIUM FOR HOUSING AND ASSET MANAGEMENT INC,CONSORTIUM FOR HOUSING AND ASSET MANAGEMENT INC,BALTIMORE,MD,L022,L022,3,True,,,,19.104507
